text,clean_text,intent,source
"Hai, saya mau batalin servis komputer saya.",hai saya mau batalin servis komputer saya,batal,synthetic
Kamu bisa batalin pesanan saya kalau bisa.,kamu bisa batalin pesanan saya kalau bisa,batal,synthetic
"Maafin saya, saya mau batal servisnya, bisa nggak?",maafin saya saya mau batal servisnya bisa nggak,batal,synthetic
"Saya batal pesanan servis komputer, tolong cancel aja.",saya batal pesanan servis komputer tolong cancel aja,batal,synthetic
"Mau batalin perbaikan komputer saya, bisa nggak?",mau batalin perbaikan komputer saya bisa nggak,batal,synthetic
"Saya mau batalin servis laptop, bisa nggak?",saya mau batalin servis laptop bisa nggak,batal,synthetic
"Tolong batalin servis komputer saya, saya perlu ganti prioritas.",tolong batalin servis komputer saya saya perlu ganti prioritas,batal,synthetic
"Saya batal perbaikan komputer, ada yang perlu saya tanyakan.",saya batal perbaikan komputer ada yang perlu saya tanyakan,batal,synthetic
"Saya mau batal pesanan servis, apa yang harus saya lakukan?",saya mau batal pesanan servis apa yang harus saya lakukan,batal,synthetic
"Saya batal perbaikan laptop, apa aja yang saya lakukan?",saya batal perbaikan laptop apa aja yang saya lakukan,batal,synthetic
Kita bisa batal pesanan servis kalau kamu mau.,kita bisa batal pesanan servis kalau kamu mau,batal,synthetic
"Tolong batalin servis komputer saya, saya perlu perhatian.",tolong batalin servis komputer saya saya perlu perhatian,batal,synthetic
"Mau batalin perbaikan komputer, apa yang harus saya kerjakan?",mau batalin perbaikan komputer apa yang harus saya kerjakan,batal,synthetic
"Saya batal perbaikan laptop, saya perlu info.",saya batal perbaikan laptop saya perlu info,batal,synthetic
"Tolong batalin servis laptop saya, saya perlu ganti rencana.",tolong batalin servis laptop saya saya perlu ganti rencana,batal,synthetic
"Saya mau batal pesanan servis komputer, bisa nggak?",saya mau batal pesanan servis komputer bisa nggak,batal,synthetic
Kita bisa batal pesanan servis kalau saya mau.,kita bisa batal pesanan servis kalau saya mau,batal,synthetic
"Tolong batalin servis komputer saya, saya perlu perhatian.",tolong batalin servis komputer saya saya perlu perhatian,batal,synthetic
"Mau batalin perbaikan laptop, apa yang harus saya lakukan?",mau batalin perbaikan laptop apa yang harus saya lakukan,batal,synthetic
"Saya batal perbaikan komputer, saya perlu info.",saya batal perbaikan komputer saya perlu info,batal,synthetic
"Tolong batalin servis laptop saya, saya perlu ganti rencana.",tolong batalin servis laptop saya saya perlu ganti rencana,batal,synthetic
"Saya mau batal pesanan servis komputer, bisa nggak?",saya mau batal pesanan servis komputer bisa nggak,batal,synthetic
Kita bisa batal pesanan servis kalau saya mau.,kita bisa batal pesanan servis kalau saya mau,batal,synthetic
"Tolong batalin servis komputer saya, saya perlu perhatian.",tolong batalin servis komputer saya saya perlu perhatian,batal,synthetic
"Mau batalin perbaikan laptop, apa yang harus saya lakukan?",mau batalin perbaikan laptop apa yang harus saya lakukan,batal,synthetic
"Saya batal perbaikan komputer, saya perlu info.",saya batal perbaikan komputer saya perlu info,batal,synthetic
"Tolong batalin servis laptop saya, saya perlu ganti rencana.",tolong batalin servis laptop saya saya perlu ganti rencana,batal,synthetic
Saya mau batal pesanan servis komputer.,saya mau batal pesanan servis komputer,batal,synthetic
Tolong batalin servis komputer saya.,tolong batalin servis komputer saya,batal,synthetic
Saya batal perbaikan laptop.,saya batal perbaikan laptop,batal,synthetic
Kita bisa batal pesanan servis.,kita bisa batal pesanan servis,batal,synthetic
Tolong batalin servis laptop saya.,tolong batalin servis laptop saya,batal,synthetic
Mau batalin perbaikan komputer.,mau batalin perbaikan komputer,batal,synthetic
Saya batal perbaikan komputer.,saya batal perbaikan komputer,batal,synthetic
Tolong batalin servis komputer saya.,tolong batalin servis komputer saya,batal,synthetic
Saya mau batal pesanan servis komputer.,saya mau batal pesanan servis komputer,batal,synthetic
Tolong batalin servis laptop saya.,tolong batalin servis laptop saya,batal,synthetic
Saya batal perbaikan laptop.,saya batal perbaikan laptop,batal,synthetic
Kita bisa batal pesanan servis.,kita bisa batal pesanan servis,batal,synthetic
"Aku mau batal service komputer hari ini, saya tidak bisa datang.",aku mau batal service komputer hari ini saya tidak bisa datang,batal,synthetic
"Mohon coba kejelasan schedule service lagi, aku rasa aku salah masuk waktu.",mohon coba kejelasan schedule service lagi aku rasa aku salah masuk waktu,batal,synthetic
Saya ingin membatalkan service karena keadaan darurat di rumah.,saya ingin membatalkan service karena keadaan darurat di rumah,batal,synthetic
"Maaf ya, aku mau bata service komputer karena ada urusan lain.",maaf ya aku mau bata service komputer karena ada urusan lain,batal,synthetic
Kamu bisa kembalikan waktu service ke yang lalu?,kamu bisa kembalikan waktu service ke yang lalu,batal,synthetic
Aku meminta batal service karena saya tidak nyaman dengan teknisi.,aku meminta batal service karena saya tidak nyaman dengan teknisi,batal,synthetic
Saya ingin mengubah tanggal service karena sudah memiliki jadwal lain.,saya ingin mengubah tanggal service karena sudah memiliki jadwal lain,batal,synthetic
"Mohon coba hubungi saya lagi hari ini, saya ingin batal service.",mohon coba hubungi saya lagi hari ini saya ingin batal service,batal,synthetic
Kamu bisa mengganti waktu service ke hari esok?,kamu bisa mengganti waktu service ke hari esok,batal,synthetic
Saya butuh membatalkan service karena ada hal penting.,saya butuh membatalkan service karena ada hal penting,batal,synthetic
"Aku rasa aku salah masuk waktu service, bisa tolong dibatalkan?",aku rasa aku salah masuk waktu service bisa tolong dibatalkan,batal,synthetic
"Maaf ya, aku mau bata service karena ada urusan keluarga.",maaf ya aku mau bata service karena ada urusan keluarga,batal,synthetic
Kamu bisa membatalkan service dan saya akan mendaftar lagi?,kamu bisa membatalkan service dan saya akan mendaftar lagi,batal,synthetic
Saya meminta batal service karena tidak yakin dengan service yang akan dilakukan.,saya meminta batal service karena tidak yakin dengan service yang akan dilakukan,batal,synthetic
"Mohon coba kejelasan alasan batal service, kok bisa begitu tiba-tiba?",mohon coba kejelasan alasan batal service kok bisa begitu tibatiba,batal,synthetic
Saya ingin membatalkan service karena ada masalah dengan mesin.,saya ingin membatalkan service karena ada masalah dengan mesin,batal,synthetic
Kamu bisa mengembalikan dana yang sudah saya bayar?,kamu bisa mengembalikan dana yang sudah saya bayar,batal,synthetic
"Maaf ya, aku mau bata service karena saya tidak yakin dengan teknisi.",maaf ya aku mau bata service karena saya tidak yakin dengan teknisi,batal,synthetic
Kamu bisa mengganti waktu service ke hari lain?,kamu bisa mengganti waktu service ke hari lain,batal,synthetic
Saya ingin membatalkan service karena keadaan tidak stabil.,saya ingin membatalkan service karena keadaan tidak stabil,batal,synthetic
"Aku rasa aku salah memilih service, bisa tolong dibatalkan?",aku rasa aku salah memilih service bisa tolong dibatalkan,batal,synthetic
"Mohon coba hubungi saya lagi, aku ingin batal service.",mohon coba hubungi saya lagi aku ingin batal service,batal,synthetic
Kamu bisa mengembalikan komputer saya dan saya akan mendaftar lagi?,kamu bisa mengembalikan komputer saya dan saya akan mendaftar lagi,batal,synthetic
Saya ingin membatalkan service karena ada masalah dengan harga.,saya ingin membatalkan service karena ada masalah dengan harga,batal,synthetic
"Maaf ya, aku mau bata service karena keadaan darurat.",maaf ya aku mau bata service karena keadaan darurat,batal,synthetic
Kamu bisa mengganti waktu service ke hari lain?,kamu bisa mengganti waktu service ke hari lain,batal,synthetic
Saya butuh membatalkan service karena ada hal penting lain.,saya butuh membatalkan service karena ada hal penting lain,batal,synthetic
Aku meminta batal service karena saya tidak nyaman dengan tempat service.,aku meminta batal service karena saya tidak nyaman dengan tempat service,batal,synthetic
Kamu bisa mengembalikan komputer saya dan saya akan mendaftar lagi?,kamu bisa mengembalikan komputer saya dan saya akan mendaftar lagi,batal,synthetic
Saya ingin membatalkan service karena ada masalah dengan teknisi.,saya ingin membatalkan service karena ada masalah dengan teknisi,batal,synthetic
"Maaf ya, aku mau bata service karena saya tidak yakin dengan service.",maaf ya aku mau bata service karena saya tidak yakin dengan service,batal,synthetic
Kamu bisa mengganti waktu service ke hari lain?,kamu bisa mengganti waktu service ke hari lain,batal,synthetic
Saya ingin membatalkan service karena ada urusan lain.,saya ingin membatalkan service karena ada urusan lain,batal,synthetic
"Mohon coba kejelasan alasan batal service, kok bisa begitu tiba-tiba?",mohon coba kejelasan alasan batal service kok bisa begitu tibatiba,batal,synthetic
Saya ingin membatalkan service karena keadaan tidak stabil.,saya ingin membatalkan service karena keadaan tidak stabil,batal,synthetic
"Aku rasa aku salah memilih service, bisa tolong dibatalkan?",aku rasa aku salah memilih service bisa tolong dibatalkan,batal,synthetic
Kamu bisa mengembalikan dana yang sudah saya bayar?,kamu bisa mengembalikan dana yang sudah saya bayar,batal,synthetic
"Mohon coba hubungi saya lag, aku ingin bata service.",mohon coba hubungi saya lag aku ingin bata service,batal,synthetic
Saya ingin membatalkan service karena ada masalah dengan harga.,saya ingin membatalkan service karena ada masalah dengan harga,batal,synthetic
"Maaf ya, aku mau bata service karena saya tidak nyaman dengan tempat service.",maaf ya aku mau bata service karena saya tidak nyaman dengan tempat service,batal,synthetic
Kamu bisa membantuh aku batal servis komputer nanti?,kamu bisa membantuh aku batal servis komputer nanti,batal,synthetic
"Aku batal kerjain servis komputer hari ini, mohon maaf.",aku batal kerjain servis komputer hari ini mohon maaf,batal,synthetic
"Aku kelewatan jadwal servis komputer, bisa ditunda?",aku kelewatan jadwal servis komputer bisa ditunda,batal,synthetic
"Saya perlu membatalkan servis komputer, bisa diubah jadwal?",saya perlu membatalkan servis komputer bisa diubah jadwal,batal,synthetic
Mohon bantu saya batal servis komputer karena ada urusan darurat.,mohon bantu saya batal servis komputer karena ada urusan darurat,batal,synthetic
Saya batal servis komputer karena ada kesibukan lain.,saya batal servis komputer karena ada kesibukan lain,batal,synthetic
Kamu bisa bantu saya batal servis komputer hari ini?,kamu bisa bantu saya batal servis komputer hari ini,batal,synthetic
"Mohon maaf, saya butuh membatalkan servis komputer.",mohon maaf saya butuh membatalkan servis komputer,batal,synthetic
Saya perlu membatalkan servis komputer karena ada hal penting.,saya perlu membatalkan servis komputer karena ada hal penting,batal,synthetic
Kamu bisa membatalkan servis komputer?,kamu bisa membatalkan servis komputer,batal,synthetic
Saya batal servis komputer karena ada kesulitan transportasi.,saya batal servis komputer karena ada kesulitan transportasi,batal,synthetic
Mohon bantu saya batal servis komputer karena ada gangguan kesehatan.,mohon bantu saya batal servis komputer karena ada gangguan kesehatan,batal,synthetic
Saya batal servis komputer karena ada urusan keluarga.,saya batal servis komputer karena ada urusan keluarga,batal,synthetic
Kamu bisa membantu saya batal servis komputer?,kamu bisa membantu saya batal servis komputer,batal,synthetic
Saya membatalkan servis komputer karena ada kesibukan lain.,saya membatalkan servis komputer karena ada kesibukan lain,batal,synthetic
Mohon bantu saya batal servis komputer karena ada kesulitan keuangan.,mohon bantu saya batal servis komputer karena ada kesulitan keuangan,batal,synthetic
Saya batal servis komputer karena ada keraguan dengan servis.,saya batal servis komputer karena ada keraguan dengan servis,batal,synthetic
Kamu bisa membatalkan servis komputer?,kamu bisa membatalkan servis komputer,batal,synthetic
Saya perlu membatalkan servis komputer karena ada hal yang tidak terduga.,saya perlu membatalkan servis komputer karena ada hal yang tidak terduga,batal,synthetic
Mohon bantu saya batal servis komputer karena ada kesulitan waktu.,mohon bantu saya batal servis komputer karena ada kesulitan waktu,batal,synthetic
Saya batal servis komputer karena ada urusan lain yang lebih penting.,saya batal servis komputer karena ada urusan lain yang lebih penting,batal,synthetic
Kamu bisa membantu saya batal servis komputer?,kamu bisa membantu saya batal servis komputer,batal,synthetic
Saya membatalkan servis komputer karena ada kesulitan teknis.,saya membatalkan servis komputer karena ada kesulitan teknis,batal,synthetic
Mohon bantu saya batal servis komputer karena ada gangguan internet.,mohon bantu saya batal servis komputer karena ada gangguan internet,batal,synthetic
Saya batal servis komputer karena ada kesibukan lain.,saya batal servis komputer karena ada kesibukan lain,batal,synthetic
Kamu bisa membatalkan servis komputer?,kamu bisa membatalkan servis komputer,batal,synthetic
Saya perlu membatalkan servis komputer karena ada urusan darurat keluarga.,saya perlu membatalkan servis komputer karena ada urusan darurat keluarga,batal,synthetic
Mohon bantu saya batal servis komputer karena ada kesulitan keuangan.,mohon bantu saya batal servis komputer karena ada kesulitan keuangan,batal,synthetic
Saya batal servis komputer karena ada keraguan dengan teknis.,saya batal servis komputer karena ada keraguan dengan teknis,batal,synthetic
Kamu bisa membantu saya batal servis komputer?,kamu bisa membantu saya batal servis komputer,batal,synthetic
Saya membatalkan servis komputer karena ada kesulitan waktu.,saya membatalkan servis komputer karena ada kesulitan waktu,batal,synthetic
Mohon bantu saya batal servis komputer karena ada gangguan cuaca.,mohon bantu saya batal servis komputer karena ada gangguan cuaca,batal,synthetic
Saya batal servis komputer karena ada urusan lain yang lebih penting.,saya batal servis komputer karena ada urusan lain yang lebih penting,batal,synthetic
Kamu bisa membatalkan servis komputer?,kamu bisa membatalkan servis komputer,batal,synthetic
Saya perlu membatalkan servis komputer karena ada hal yang tidak terduga.,saya perlu membatalkan servis komputer karena ada hal yang tidak terduga,batal,synthetic
Mohon bantu saya batal servis komputer karena ada kesulitan teknis.,mohon bantu saya batal servis komputer karena ada kesulitan teknis,batal,synthetic
Saya batal servis komputer karena ada keraguan dengan servis.,saya batal servis komputer karena ada keraguan dengan servis,batal,synthetic
Kamu bisa membantu saya batal servis komputer?,kamu bisa membantu saya batal servis komputer,batal,synthetic
Saya membatalkan servis komputer karena ada kesulitan keuangan.,saya membatalkan servis komputer karena ada kesulitan keuangan,batal,synthetic
Mohon bantu saya batal servis komputer karena ada gangguan internet.,mohon bantu saya batal servis komputer karena ada gangguan internet,batal,synthetic
Berikut adalah beberapa contoh kalimat obrolan WhatsApp pelanggan ke tempat servis komputer untuk kategori 'batal':,berikut adalah beberapa contoh kalimat obrolan whatsapp pelanggan ke tempat servis komputer untuk kategori batal,batal,synthetic
Aku batal dateng ke tempat servis komputer hari ini.,aku batal dateng ke tempat servis komputer hari ini,batal,synthetic
Mohon maaf aku batal datang hari ini karena ada hal penting.,mohon maaf aku batal datang hari ini karena ada hal penting,batal,synthetic
"Kita batal rencana nanti, aku akan datang besok.",kita batal rencana nanti aku akan datang besok,batal,synthetic
Aku ingin membatalkan permohonan servis komputer.,aku ingin membatalkan permohonan servis komputer,batal,synthetic
Mohon bantu cek jika aku bisa membatalkan jadwal servis.,mohon bantu cek jika aku bisa membatalkan jadwal servis,batal,synthetic
"Aku batal datang, jadinya besok sih, boleh?",aku batal datang jadinya besok sih boleh,batal,synthetic
"Aku rasa aku perlu mengubah rencana, aku batal hari ini.",aku rasa aku perlu mengubah rencana aku batal hari ini,batal,synthetic
Mohon bantu batalkan pesanan servis untuk komputer.,mohon bantu batalkan pesanan servis untuk komputer,batal,synthetic
Aku batal datang ke tempat servis komputer pagi ini.,aku batal datang ke tempat servis komputer pagi ini,batal,synthetic
Apa yang harus aku lakukan jika aku ingin membatalkan jadwal?,apa yang harus aku lakukan jika aku ingin membatalkan jadwal,batal,synthetic
Mohon bantu cek apakah aku bisa membatalkan servis hari ini.,mohon bantu cek apakah aku bisa membatalkan servis hari ini,batal,synthetic
"Ada apa sih dengan servis komputer, aku rasa batal aja.",ada apa sih dengan servis komputer aku rasa batal aja,batal,synthetic
Mohon bantu saya membatalkan permohonan servis komputer.,mohon bantu saya membatalkan permohonan servis komputer,batal,synthetic
Apa yang bisa aku lakukan jika aku ingin batal datang?,apa yang bisa aku lakukan jika aku ingin batal datang,batal,synthetic
"Aku rasa aku salah lagi, mau batal datang ke tempat servis.",aku rasa aku salah lagi mau batal datang ke tempat servis,batal,synthetic
Mohon bantu saya untuk membatalkan permohonan servis.,mohon bantu saya untuk membatalkan permohonan servis,batal,synthetic
Mohon bantu saya untuk membatalkan jadwal servis komputer.,mohon bantu saya untuk membatalkan jadwal servis komputer,batal,synthetic
"Aku batal datang, aku rasa aku perlu ke dokter dulu.",aku batal datang aku rasa aku perlu ke dokter dulu,batal,synthetic
Aku batal datang ke tempat servis komputer hari ini.,aku batal datang ke tempat servis komputer hari ini,batal,synthetic
Mohon bantu saya membatalkan servis komputer.,mohon bantu saya membatalkan servis komputer,batal,synthetic
Apa yang harus aku lakukan jika aku ingin batal servis?,apa yang harus aku lakukan jika aku ingin batal servis,batal,synthetic
Mohon bantu saya untuk membatalkan jadwal servis.,mohon bantu saya untuk membatalkan jadwal servis,batal,synthetic
"Ada apa sih dengan servis komputer, aku rasa batal aja, boleh?",ada apa sih dengan servis komputer aku rasa batal aja boleh,batal,synthetic
"Aku ingin membatalkan permohonan servis komputer, boleh?",aku ingin membatalkan permohonan servis komputer boleh,batal,synthetic
Kita batal rencana servis komputer hari ini.,kita batal rencana servis komputer hari ini,batal,synthetic
"Aku rasa aku perlu mengubah rencana, aku batal hari ini, boleh?",aku rasa aku perlu mengubah rencana aku batal hari ini boleh,batal,synthetic
"Aku ingin mengubah rencana, aku batal datang hari ini.",aku ingin mengubah rencana aku batal datang hari ini,batal,synthetic
Mohon bantu saya membatalkan permohonan servis komputer.,mohon bantu saya membatalkan permohonan servis komputer,batal,synthetic
Apa yang bisa aku lakukan jika aku ingin batal datang?,apa yang bisa aku lakukan jika aku ingin batal datang,batal,synthetic
Berikut adalah 40 kalimat obrolan WhatsApp pelanggan ke tempat servis komputer untuk kategori 'batal':,berikut adalah kalimat obrolan whatsapp pelanggan ke tempat servis komputer untuk kategori batal,batal,synthetic
Saya kehabisan uang untuk membayar biaya servis komputer hari ini.,saya kehabisan uang untuk membayar biaya servis komputer hari ini,batal,synthetic
"Saya nggak bisa datang hari ini, saya batal.",saya nggak bisa datang hari ini saya batal,batal,synthetic
"Saya lupa tanggal servis komputer, kira-kira bisa diubah tanggalnya?",saya lupa tanggal servis komputer kirakira bisa diubah tanggalnya,batal,synthetic
"Saya keadaan tidak enak parah, tidak bisa datang.",saya keadaan tidak enak parah tidak bisa datang,batal,synthetic
"Saya pikir ulang, nggak perlu servis komputer hari ini.",saya pikir ulang nggak perlu servis komputer hari ini,batal,synthetic
"Saya ada tugas penting yang harus diselesaikan, batalin servis komputer.",saya ada tugas penting yang harus diselesaikan batalin servis komputer,batal,synthetic
"Saya nggak bisa membawa laptop, bisa dikirim saja?",saya nggak bisa membawa laptop bisa dikirim saja,batal,synthetic
"Saya kehabisan waktu, nggak bisa datang hari ini.",saya kehabisan waktu nggak bisa datang hari ini,batal,synthetic
"Saya ada hal penting yang harus diselesaikan, saya batal.",saya ada hal penting yang harus diselesaikan saya batal,batal,synthetic
"Hai, saya ingin membatalkan servis komputer untuk hari ini.",hai saya ingin membatalkan servis komputer untuk hari ini,batal,synthetic
Saya nggak bisa datang karena cuaca buruk.,saya nggak bisa datang karena cuaca buruk,batal,synthetic
"Saya lupa membawa laptop, bisa ditunda saja?",saya lupa membawa laptop bisa ditunda saja,batal,synthetic
"Saya kehabisan uang, saya tidak bisa membayar biaya servis.",saya kehabisan uang saya tidak bisa membayar biaya servis,batal,synthetic
"Saya nggak bisa datang, bisa dijadwalkan untuk lain kali?",saya nggak bisa datang bisa dijadwalkan untuk lain kali,batal,synthetic
"Saya ada kesalahan, saya tidak perlu servis komputer hari ini.",saya ada kesalahan saya tidak perlu servis komputer hari ini,batal,synthetic
"Saya tidak perlu servis komputer, saya batal.",saya tidak perlu servis komputer saya batal,batal,synthetic
"Saya kehabisan waktu, saya tidak bisa datang hari ini.",saya kehabisan waktu saya tidak bisa datang hari ini,batal,synthetic
"Saya nggak bisa membawa laptop, bisa dikirim saja.",saya nggak bisa membawa laptop bisa dikirim saja,batal,synthetic
"Saya ada hal penting yang harus diselesaikan, saya batal.",saya ada hal penting yang harus diselesaikan saya batal,batal,synthetic
"Saya lupa tanggal servis komputer, kira-kira bisa diubah tanggalnya?",saya lupa tanggal servis komputer kirakira bisa diubah tanggalnya,batal,synthetic
Saya nggak bisa datang karena cuaca buruk.,saya nggak bisa datang karena cuaca buruk,batal,synthetic
"Saya kehabisan uang, saya tidak bisa membayar biaya servis.",saya kehabisan uang saya tidak bisa membayar biaya servis,batal,synthetic
"Saya ada kesalahan, saya tidak perlu servis komputer hari ini.",saya ada kesalahan saya tidak perlu servis komputer hari ini,batal,synthetic
"Saya tidak perlu servis komputer, saya batal.",saya tidak perlu servis komputer saya batal,batal,synthetic
"Saya nggak bisa datang, bisa dijadwalkan untuk lain kali?",saya nggak bisa datang bisa dijadwalkan untuk lain kali,batal,synthetic
"Saya lupa membawa laptop, bisa ditunda saja?",saya lupa membawa laptop bisa ditunda saja,batal,synthetic
"Saya kehabisan waktu, saya tidak bisa datang hari ini.",saya kehabisan waktu saya tidak bisa datang hari ini,batal,synthetic
"Saya nggak bisa membawa laptop, bisa dikirim saja.",saya nggak bisa membawa laptop bisa dikirim saja,batal,synthetic
"Saya ada hal penting yang harus diselesaikan, saya batal.",saya ada hal penting yang harus diselesaikan saya batal,batal,synthetic
"Saya keadaan tidak enak parah, tidak bisa datang.",saya keadaan tidak enak parah tidak bisa datang,batal,synthetic
"Saya pikir ulang, nggak perlu servis komputer hari ini.",saya pikir ulang nggak perlu servis komputer hari ini,batal,synthetic
Saya nggak bisa datang karena cuaca buruk.,saya nggak bisa datang karena cuaca buruk,batal,synthetic
"Saya ada kesalahan, saya tidak perlu servis komputer hari ini.",saya ada kesalahan saya tidak perlu servis komputer hari ini,batal,synthetic
"Saya tidak perlu servis komputer, saya batal.",saya tidak perlu servis komputer saya batal,batal,synthetic
"Saya nggak bisa datang, bisa dijadwalkan untuk lain kali?",saya nggak bisa datang bisa dijadwalkan untuk lain kali,batal,synthetic
"Saya lupa membawa laptop, bisa ditunda saja?",saya lupa membawa laptop bisa ditunda saja,batal,synthetic
"Saya tidak perlu servis komputer, saya batal.",saya tidak perlu servis komputer saya batal,batal,synthetic
"Saya nggak bisa membawa laptop, bisa dikirim saja.",saya nggak bisa membawa laptop bisa dikirim saja,batal,synthetic
"Saya ada hal penting yang harus diselesaikan, saya batal.",saya ada hal penting yang harus diselesaikan saya batal,batal,synthetic
Berikut beberapa contoh kalimat obrolan WhatsApp pelanggan ke tempat servis komputer untuk kategori 'batal':,berikut beberapa contoh kalimat obrolan whatsapp pelanggan ke tempat servis komputer untuk kategori batal,batal,synthetic
"Mohon batal servis komputer saya nanti, saya butuhkan waktu tambahan.",mohon batal servis komputer saya nanti saya butuhkan waktu tambahan,batal,synthetic
Saya minta batalkan servis komputer saya karena saya tidak ada waktu lagi untuk menunggu.,saya minta batalkan servis komputer saya karena saya tidak ada waktu lagi untuk menunggu,batal,synthetic
Mohon batalkan reservasi servis komputer saya nanti.,mohon batalkan reservasi servis komputer saya nanti,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya tidak suka dengan biaya yang ditawarkan.,saya ingin membatalkan servis komputer saya karena saya tidak suka dengan biaya yang ditawarkan,batal,synthetic
Mohon batal servis komputer saya karena saya tidak membutuhkannya lagi.,mohon batal servis komputer saya karena saya tidak membutuhkannya lagi,batal,synthetic
Saya minta batalkan servis komputer saya karena saya sudah menemukan solusi lain.,saya minta batalkan servis komputer saya karena saya sudah menemukan solusi lain,batal,synthetic
Mohon batal servis komputer saya karena saya tidak ada uang untuk pembayaran.,mohon batal servis komputer saya karena saya tidak ada uang untuk pembayaran,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya tidak yakin dengan pilihan yang saya buat.,saya ingin membatalkan servis komputer saya karena saya tidak yakin dengan pilihan yang saya buat,batal,synthetic
Mohon batal servis komputer saya karena saya sudah menemukan tempat lain yang lebih baik.,mohon batal servis komputer saya karena saya sudah menemukan tempat lain yang lebih baik,batal,synthetic
Saya minta batalkan servis komputer saya karena saya tidak suka dengan teknisi yang akan menangani saya.,saya minta batalkan servis komputer saya karena saya tidak suka dengan teknisi yang akan menangani saya,batal,synthetic
Mohon batal servis komputer saya karena saya tidak ada waktu untuk menunggu lagi.,mohon batal servis komputer saya karena saya tidak ada waktu untuk menunggu lagi,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya tidak membutuhkannya lagi.,saya ingin membatalkan servis komputer saya karena saya tidak membutuhkannya lagi,batal,synthetic
Mohon batal servis komputer saya karena saya tidak yakin dengan hasil yang akan didapatkan.,mohon batal servis komputer saya karena saya tidak yakin dengan hasil yang akan didapatkan,batal,synthetic
Saya minta batalkan servis komputer saya karena saya sudah menemukan solusi lain yang lebih baik.,saya minta batalkan servis komputer saya karena saya sudah menemukan solusi lain yang lebih baik,batal,synthetic
Mohon batal servis komputer saya karena saya tidak suka dengan lokasi tempat servis.,mohon batal servis komputer saya karena saya tidak suka dengan lokasi tempat servis,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya tidak ada uang untuk pembayaran.,saya ingin membatalkan servis komputer saya karena saya tidak ada uang untuk pembayaran,batal,synthetic
Mohon batal servis komputer saya karena saya tidak yakin dengan pilihan yang saya buat.,mohon batal servis komputer saya karena saya tidak yakin dengan pilihan yang saya buat,batal,synthetic
Saya minta batalkan servis komputer saya karena saya tidak suka dengan jadwal yang ditawarkan.,saya minta batalkan servis komputer saya karena saya tidak suka dengan jadwal yang ditawarkan,batal,synthetic
Mohon batal servis komputer saya karena saya tidak ada waktu lagi untuk menunggu.,mohon batal servis komputer saya karena saya tidak ada waktu lagi untuk menunggu,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya tidak membutuhkannya lagi.,saya ingin membatalkan servis komputer saya karena saya tidak membutuhkannya lagi,batal,synthetic
Mohon batal servis komputer saya karena saya tidak yakin dengan hasil yang akan didapatkan.,mohon batal servis komputer saya karena saya tidak yakin dengan hasil yang akan didapatkan,batal,synthetic
Saya minta batalkan servis komputer saya karena saya sudah menemukan tempat lain yang lebih baik.,saya minta batalkan servis komputer saya karena saya sudah menemukan tempat lain yang lebih baik,batal,synthetic
Mohon batal servis komputer saya karena saya tidak suka dengan teknisi yang akan menangani saya.,mohon batal servis komputer saya karena saya tidak suka dengan teknisi yang akan menangani saya,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya tidak ada uang untuk pembayaran.,saya ingin membatalkan servis komputer saya karena saya tidak ada uang untuk pembayaran,batal,synthetic
Mohon batal servis komputer saya karena saya tidak yakin dengan pilihan yang saya buat.,mohon batal servis komputer saya karena saya tidak yakin dengan pilihan yang saya buat,batal,synthetic
Saya minta batalkan servis komputer saya karena saya tidak suka dengan lokasi tempat servis.,saya minta batalkan servis komputer saya karena saya tidak suka dengan lokasi tempat servis,batal,synthetic
Mohon batal servis komputer saya karena saya tidak ada waktu lagi untuk menunggu.,mohon batal servis komputer saya karena saya tidak ada waktu lagi untuk menunggu,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya tidak membutuhkannya lagi.,saya ingin membatalkan servis komputer saya karena saya tidak membutuhkannya lagi,batal,synthetic
Mohon batal servis komputer saya karena saya tidak yakin dengan hasil yang akan didapatkan.,mohon batal servis komputer saya karena saya tidak yakin dengan hasil yang akan didapatkan,batal,synthetic
Saya minta batalkan servis komputer saya karena saya sudah menemukan solusi lain yang lebih baik.,saya minta batalkan servis komputer saya karena saya sudah menemukan solusi lain yang lebih baik,batal,synthetic
Mohon batal servis komputer saya karena saya tidak suka dengan jadwal yang ditawarkan.,mohon batal servis komputer saya karena saya tidak suka dengan jadwal yang ditawarkan,batal,synthetic
Saya mohon maaf tapi saya tidak bisa datang lagi nanti karena ada hal yang tidak terduga.,saya mohon maaf tapi saya tidak bisa datang lagi nanti karena ada hal yang tidak terduga,batal,synthetic
Saya sudah pilih tempat servis lain sekarang jadi tidak perlu lagi datang ke tempat Anda.,saya sudah pilih tempat servis lain sekarang jadi tidak perlu lagi datang ke tempat anda,batal,synthetic
"Saya rasa saya salah pilih waktu, saya akan datang lain kali.",saya rasa saya salah pilih waktu saya akan datang lain kali,batal,synthetic
