text,clean_text,intent,source
"Baik, Tapi malam ini sudah selesaikan pak seperti kesepakatan kita tadi malam ?",baik tapi malam ini sudah selesaikan pak seperti kesepakatan kita tadi malam,setuju,master_wa
Bedanya di ganti sama servis apa nya bang,bedanya di ganti sama servis apa nya bang,setuju,master_wa
Ok bng,ok bng,setuju,master_wa
kamek sie dolok jak bentar lagi bang,kamek sie dolok jak bentar lagi bang,setuju,master_wa
tahan jak lok bang,tahan jak lok bang,setuju,master_wa
Sian harapan ke dah ratinye selaing ganti masen,sian harapan ke dah ratinye selaing ganti masen,setuju,master_wa
Ndk jadi ganti aja kak,ndk jadi ganti aja kak,setuju,master_wa
Salah kak maksudnya jangan ganti,salah kak maksudnya jangan ganti,setuju,master_wa
Makanya saya tidak ganti kak,makanya saya tidak ganti kak,setuju,master_wa
"Lupa nanya kmrn, klu ganti speaker laptop yg kmrn brp.",lupa nanya kmrn klu ganti speaker laptop yg kmrn brp,setuju,master_wa
Boleh,boleh,setuju,master_wa
Nnti malam atau besok bisa gak,nnti malam atau besok bisa gak,setuju,master_wa
"Okee,sebentr lagi saya ambil ya",okeesebentr lagi saya ambil ya,setuju,master_wa
"Bg balek sye dri mall jk ye sye ambek nye,mau buat tugas lain dlu soal nya",bg balek sye dri mall jk ye sye ambek nyemau buat tugas lain dlu soal nya,setuju,master_wa
"Siang, oke",siang oke,setuju,master_wa
Oke bang,oke bang,setuju,master_wa
okeii bg,okeii bg,setuju,master_wa
oke bg saya bawa ke sana,oke bg saya bawa ke sana,setuju,master_wa
apakah ada yg perlu diperbaiki bg?,apakah ada yg perlu diperbaiki bg,setuju,master_wa
laptonya udh boleh diambil kah bg,laptonya udh boleh diambil kah bg,setuju,master_wa
ok bg nnt bpk saya yg ambil,ok bg nnt bpk saya yg ambil,setuju,master_wa
soalny tiap saya tinggl bntr laptop tu tibe” blue screen trs file ny tu terapus yg udh saya kerjakan,soalny tiap saya tinggl bntr laptop tu tibe blue screen trs file ny tu terapus yg udh saya kerjakan,setuju,master_wa
oke bg,oke bg,setuju,master_wa
okei bg terimakasih ya,okei bg terimakasih ya,setuju,master_wa
ok sya kasi tau orng nya dlu ya,ok sya kasi tau orng nya dlu ya,setuju,master_wa
boleh katanya bg,boleh katanya bg,setuju,master_wa
ok,ok,setuju,master_wa
ganti katanya bg,ganti katanya bg,setuju,master_wa
okee,okee,setuju,master_wa
besok buka jamber,besok buka jamber,setuju,master_wa
kir besok udh selesai ga ya soalnya mau dipake,kir besok udh selesai ga ya soalnya mau dipake,setuju,master_wa
brp total ganti nya bg,brp total ganti nya bg,setuju,master_wa
oke gas bg,oke gas bg,setuju,master_wa
yauda ganti dlu aja bg,yauda ganti dlu aja bg,setuju,master_wa
ganti bg,ganti bg,setuju,master_wa
okee,okee,setuju,master_wa
ok bg,ok bg,setuju,master_wa
bg kok laptop nya udh ga idup sma skli,bg kok laptop nya udh ga idup sma skli,setuju,master_wa
"kira kira kalo saya mau jual macbook pro 2017 touchbar 15"", dapat di berapa ya?",kira kira kalo saya mau jual macbook pro touchbar dapat di berapa ya,setuju,master_wa
lagi berhalangan untuk datang ke tokonsoalnya 🙏🏾,lagi berhalangan untuk datang ke tokonsoalnya,setuju,master_wa
"oke kak, thankyou",oke kak thankyou,setuju,master_wa
baik bang,baik bang,setuju,master_wa
Laptop nya boleh diambil kapan bu?,laptop nya boleh diambil kapan bu,setuju,master_wa
"Yaudah gpp pak, gak jadi diperbaiki",yaudah gpp pak gak jadi diperbaiki,setuju,master_wa
Ok makasih infonya,ok makasih infonya,setuju,master_wa
Diskon dikit boleh bu?,diskon dikit boleh bu,setuju,master_wa
oke sore ya kak,oke sore ya kak,setuju,master_wa
besok jak kak,besok jak kak,setuju,master_wa
"Boleh, kapan bisa selesai bu",boleh kapan bisa selesai bu,setuju,master_wa
Ok bu makasih,ok bu makasih,setuju,master_wa
Diskon dikit boleh bg?,diskon dikit boleh bg,setuju,master_wa
"Yaudah gpp bg, gak jadi diperbaiki",yaudah gpp bg gak jadi diperbaiki,setuju,master_wa
Diskon dikit boleh bg?,diskon dikit boleh bg,setuju,master_wa
Ok,ok,setuju,master_wa
Okey bang,okey bang,setuju,master_wa
"Bg infokan secepatnya ya kpn bisa di ambil, soalnya lgi butuh 🙏",bg infokan secepatnya ya kpn bisa di ambil soalnya lgi butuh,setuju,master_wa
Okey bang,okey bang,setuju,master_wa
Okey bg,okey bg,setuju,master_wa
"Yaudah gpp bu, gak jadi diperbaiki",yaudah gpp bu gak jadi diperbaiki,setuju,master_wa
Okee,okee,setuju,master_wa
"Yaudah gpp kak, gak jadi diperbaiki",yaudah gpp kak gak jadi diperbaiki,setuju,master_wa
Baik bang terimakasi besok bole saya bawa kesitu ya bang,baik bang terimakasi besok bole saya bawa kesitu ya bang,setuju,master_wa
"Oke pak, jadi diperbaiki",oke pak jadi diperbaiki,setuju,master_wa
oke nnti saya bawa,oke nnti saya bawa,setuju,master_wa
oke bg,oke bg,setuju,master_wa
besok sya ambil yah bg,besok sya ambil yah bg,setuju,master_wa
oke bg,oke bg,setuju,master_wa
bg besok yk sye ambil nd sempat hri ni,bg besok yk sye ambil nd sempat hri ni,setuju,master_wa
Diskon dikit boleh kak?,diskon dikit boleh kak,setuju,master_wa
oke min,oke min,setuju,master_wa
"Oke bang, baru mau dichat padahal",oke bang baru mau dichat padahal,setuju,master_wa
soalnya cuman buat tugas jaa bang,soalnya cuman buat tugas jaa bang,setuju,master_wa
okee mksih bang harganya sama atau beda bang,okee mksih bang harganya sama atau beda bang,setuju,master_wa
besok udah bisa ambilkan bang,besok udah bisa ambilkan bang,setuju,master_wa
okee makasihhh banggg,okee makasihhh banggg,setuju,master_wa
"Oke pak, jadi diperbaiki",oke pak jadi diperbaiki,setuju,master_wa
Ok pak makasih,ok pak makasih,setuju,master_wa
okey bang,okey bang,setuju,master_wa
berarti harus di ganti keyboard ny dlu baru bisa di instal ulang kak,berarti harus di ganti keyboard ny dlu baru bisa di instal ulang kak,setuju,master_wa
Oke... Ditunggu info lanjutan. Setelah cek ulang. TRIms 🙏,oke ditunggu info lanjutan setelah cek ulang trims,setuju,master_wa
"Selamat pagii .. update kondisi laptop Lenovo yg saya titip kemarin.? Apakah bisa diperbaiki atau ada part yg hrs ganti?

TRIms 🙏",selamat pagii update kondisi laptop lenovo yg saya titip kemarin apakah bisa diperbaiki atau ada part yg hrs ganti trims,setuju,master_wa
Utk LCD touchscreen mungkin tak apalah tak bisa diperbaiki atau diganti LCD nya,utk lcd touchscreen mungkin tak apalah tak bisa diperbaiki atau diganti lcd nya,setuju,master_wa
Ok.info lanjutan ditunggu. Trims,okinfo lanjutan ditunggu trims,setuju,master_wa
Ok.. besok saya ambil laptop nya. TRIms 🙏,ok besok saya ambil laptop nya trims,setuju,master_wa
Oke bang,oke bang,setuju,master_wa
Oke,oke,setuju,master_wa
"Yaudah gpp kak, gak jadi diperbaiki",yaudah gpp kak gak jadi diperbaiki,setuju,master_wa
oke bang,oke bang,setuju,master_wa
Diskon dikit boleh pak?,diskon dikit boleh pak,setuju,master_wa
"siang kak, mau tanya ganti baterai laptop dell inspiron 5405 bs ga ya",siang kak mau tanya ganti baterai laptop dell inspiron bs ga ya,setuju,master_wa
"Yaudah gpp kak, gak jadi diperbaiki",yaudah gpp kak gak jadi diperbaiki,setuju,master_wa
Infokan ya bg kalau dh selesai,infokan ya bg kalau dh selesai,setuju,master_wa
Ok,ok,setuju,master_wa
Ok bg nanti yaa bg saya ambil nya nanti saya infokan kalau mau ngambilnya,ok bg nanti yaa bg saya ambil nya nanti saya infokan kalau mau ngambilnya,setuju,master_wa
Besok saya ngambil nya bg,besok saya ngambil nya bg,setuju,master_wa
Boleh di tf,boleh di tf,setuju,master_wa
"Bang 
Tutup jam brp toko ny?",bang tutup jam brp toko ny,setuju,master_wa
"Okela bang
Nnti saye kesitu klw udh nd ujan",okela bang nnti saye kesitu klw udh nd ujan,setuju,master_wa
"Okela bang nanti saya pikirkan dulu 
Klo laptopnya disiitu dulu ndk apa kan bang?",okela bang nanti saya pikirkan dulu klo laptopnya disiitu dulu ndk apa kan bang,setuju,master_wa
okey bang terimakasih,okey bang terimakasih,setuju,master_wa
Laptop nya boleh diambil kapan bang?,laptop nya boleh diambil kapan bang,setuju,master_wa
besok ya bg sepulang kuliah,besok ya bg sepulang kuliah,setuju,master_wa
kalau boleh tau buka dri jam brp bg?,kalau boleh tau buka dri jam brp bg,setuju,master_wa
Oke bg,oke bg,setuju,master_wa
Boleh krim norek nya nda,boleh krim norek nya nda,setuju,master_wa
Ok makasih infonya,ok makasih infonya,setuju,master_wa
oke,oke,setuju,master_wa
Oke Bg,oke bg,setuju,master_wa
"Ok sip, lanjut ganti nya bu",ok sip lanjut ganti nya bu,setuju,master_wa
Ok makasih,ok makasih,setuju,master_wa
perbaikannya berapa lama ya bang?,perbaikannya berapa lama ya bang,setuju,master_wa
Okee bang,okee bang,setuju,master_wa
iyaa boleh bang,iyaa boleh bang,setuju,master_wa
Mungkin besok baru saya bisa ambil🙏🙏,mungkin besok baru saya bisa ambil,setuju,master_wa
Oky makasih bang ya,oky makasih bang ya,setuju,master_wa
"okeyy bangg, makasihh banyakk",okeyy bangg makasihh banyakk,setuju,master_wa
okeyy,okeyy,setuju,master_wa
Baik bang,baik bang,setuju,master_wa
"Ok sip, lanjut ganti nya kak",ok sip lanjut ganti nya kak,setuju,master_wa
Besok siang saya ke toko lgi bg soal ny seklian ke kampus,besok siang saya ke toko lgi bg soal ny seklian ke kampus,setuju,master_wa
Klo ssd yg bermasalah itu mau di ganti ap gmn bg,klo ssd yg bermasalah itu mau di ganti ap gmn bg,setuju,master_wa
Oke bg nanti laptop ny saya ambil ke toko,oke bg nanti laptop ny saya ambil ke toko,setuju,master_wa
Laptop nya boleh diambil kapan bu?,laptop nya boleh diambil kapan bu,setuju,master_wa
"Waalaikumsalam, ini sudah diperbaiki atau belum bg?",waalaikumsalam ini sudah diperbaiki atau belum bg,setuju,master_wa
Oh oke sebentar ya,oh oke sebentar ya,setuju,master_wa
Okke bg,okke bg,setuju,master_wa
Oke,oke,setuju,master_wa
Okke sore ya,okke sore ya,setuju,master_wa
Okelah bg,okelah bg,setuju,master_wa
"Sore kak, baik terimakasih kak saya konfirmasi dulu ya kak sama orang tua kalau laptopnya sudah selesai",sore kak baik terimakasih kak saya konfirmasi dulu ya kak sama orang tua kalau laptopnya sudah selesai,setuju,master_wa
"Oiya baik kak, nanti hari ini diambil",oiya baik kak nanti hari ini diambil,setuju,master_wa
Diskon dikit boleh bg?,diskon dikit boleh bg,setuju,master_wa
Laptop nya boleh diambil kapan bg?,laptop nya boleh diambil kapan bg,setuju,master_wa
"assalamualaikum kak, laptop saya lenovo ada-v14, 5 hari lalu ketumpahan air disekitar keyboard esc, 1, 2 3 sampai tombol power. hari ini muncul garis garis di bawah, kira kira ini ganti lcd berapa ya kak?",assalamualaikum kak laptop saya lenovo adav hari lalu ketumpahan air disekitar keyboard esc sampai tombol power hari ini muncul garis garis di bawah kira kira ini ganti lcd berapa ya kak,setuju,master_wa
"keyboard aman sih kak, masih work semua
itu lcdnya IPS atau bukan kak?",keyboard aman sih kak masih work semua itu lcdnya ips atau bukan kak,setuju,master_wa
"Yaudah gpp bg, gak jadi diperbaiki",yaudah gpp bg gak jadi diperbaiki,setuju,master_wa
Boleh Bg,boleh bg,setuju,master_wa
Oh boleh lh Bg,oh boleh lh bg,setuju,master_wa
Ok terimakasih Bg,ok terimakasih bg,setuju,master_wa
Kemungkinan besok atau Senin lah Bg langsung kuliah,kemungkinan besok atau senin lah bg langsung kuliah,setuju,master_wa
Ok baik Bg,ok baik bg,setuju,master_wa
Oh ok lh terimakasih ya Bg,oh ok lh terimakasih ya bg,setuju,master_wa
Besok bukak jam berapa Bg,besok bukak jam berapa bg,setuju,master_wa
Klok Ade motor malam ini saya ambil Bg,klok ade motor malam ini saya ambil bg,setuju,master_wa
Klok tk Ade besok lah ye Bg,klok tk ade besok lah ye bg,setuju,master_wa
Jam brpa tutup tokonya bang,jam brpa tutup tokonya bang,setuju,master_wa
Oke,oke,setuju,master_wa
"oke bang, nda ad masalah lain kan?",oke bang nda ad masalah lain kan,setuju,master_wa
"okay bang kalo begitu, ty",okay bang kalo begitu ty,setuju,master_wa
okay,okay,setuju,master_wa
"Ok 
Pembayaran bisa menggunakan qris/TF?",ok pembayaran bisa menggunakan qristf,setuju,master_wa
Bisa d kerjakan mlm ini lngsung kalo ad teknisinya ?,bisa d kerjakan mlm ini lngsung kalo ad teknisinya,setuju,master_wa
"Ok
Bntar",ok bntar,setuju,master_wa
Ok,ok,setuju,master_wa
"Yg abg blg kmren kalau lptop sy bnyak karatanny, gmn tu bng ?
Aman k kalo udh ganti mesinnya?",yg abg blg kmren kalau lptop sy bnyak karatanny gmn tu bng aman k kalo udh ganti mesinnya,setuju,master_wa
"Okedeh
Besok sy antar lptopny bng",okedeh besok sy antar lptopny bng,setuju,master_wa
Ok,ok,setuju,master_wa
"Gpp dh bg, gak usah diperbaiki, laptop e udh lama juga",gpp dh bg gak usah diperbaiki laptop e udh lama juga,setuju,master_wa
Ok pak,ok pak,setuju,master_wa
Diskon dikit boleh bu?,diskon dikit boleh bu,setuju,master_wa
Diskon dikit boleh bang?,diskon dikit boleh bang,setuju,master_wa
Asus Vivobook A416JA terima jual brp kk?,asus vivobook aja terima jual brp kk,setuju,master_wa
"Ok jadi bu, tolong dikerjain ya",ok jadi bu tolong dikerjain ya,setuju,master_wa
Ok makasih,ok makasih,setuju,master_wa
ok bng saya otw skrg,ok bng saya otw skrg,setuju,master_wa
gaada obeng bng hehe besok saya ksna ya😅,gaada obeng bng hehe besok saya ksna ya,setuju,master_wa
Ok,ok,setuju,master_wa
Ok,ok,setuju,master_wa
baik bg besok siang saya ambil,baik bg besok siang saya ambil,setuju,master_wa
udh tipis tu ap nye ye bg yg tipis klo boleh tau,udh tipis tu ap nye ye bg yg tipis klo boleh tau,setuju,master_wa
framenye bakal pecah agi klo udh diperbaiki?,framenye bakal pecah agi klo udh diperbaiki,setuju,master_wa
klo mau ganti frame berape ye bg,klo mau ganti frame berape ye bg,setuju,master_wa
untuk layarnye aman nd bg? abang udh cobe hidupin belum?,untuk layarnye aman nd bg abang udh cobe hidupin belum,setuju,master_wa
emm oke bg makasi bg,emm oke bg makasi bg,setuju,master_wa
kenak harga brp bang kalo ganti frame depan belakang,kenak harga brp bang kalo ganti frame depan belakang,setuju,master_wa
aman lcd nya kan bang,aman lcd nya kan bang,setuju,master_wa
oke bg makasi mungkin mingdep saye ambek laptopnye bg,oke bg makasi mungkin mingdep saye ambek laptopnye bg,setuju,master_wa
bg besok saye ambek laptop e,bg besok saye ambek laptop e,setuju,master_wa
Baik bang,baik bang,setuju,master_wa
Selamat pagi.. Laptop saya udh di perbaiki kah,selamat pagi laptop saya udh di perbaiki kah,setuju,master_wa
Baik bang,baik bang,setuju,master_wa
Baik bang.. Tutup toko jam brp ya,baik bang tutup toko jam brp ya,setuju,master_wa
Baik.. Nnti saya ke sana ya,baik nnti saya ke sana ya,setuju,master_wa
"Baik la, otw",baik la otw,setuju,master_wa
iyaa okeey,iyaa okeey,setuju,master_wa
jambrp tutup toko?,jambrp tutup toko,setuju,master_wa
Ok,ok,setuju,master_wa
"besok saya ambil leptop nya ,hujan kak",besok saya ambil leptop nya hujan kak,setuju,master_wa
Dokumen yg di data D nya?,dokumen yg di data d nya,setuju,master_wa
Okee min,okee min,setuju,master_wa
Laptop nya boleh diambil kapan kak?,laptop nya boleh diambil kapan kak,setuju,master_wa
"Owh iya bang boleh
Mau nnyk bang apa ad garansi nya?",owh iya bang boleh mau nnyk bang apa ad garansi nya,setuju,master_wa
Okeee,okeee,setuju,master_wa
Iya baik bang,iya baik bang,setuju,master_wa
"Owh oke bang 
Kemungkinan bsk saya ambil lep top nya",owh oke bang kemungkinan bsk saya ambil lep top nya,setuju,master_wa
"Iya baik bang 
Mksih",iya baik bang mksih,setuju,master_wa
Gmn besok aja saya ke sana mas,gmn besok aja saya ke sana mas,setuju,master_wa
oke ka tar ya balik ngampus,oke ka tar ya balik ngampus,setuju,master_wa
Oke,oke,setuju,master_wa
besok buka ke bang,besok buka ke bang,setuju,master_wa
oke besok saye kesana bang,oke besok saye kesana bang,setuju,master_wa
"siang bang, mau tanya untuk laptop ultrabook yang 2jtaan ada ga bang",siang bang mau tanya untuk laptop ultrabook yang jtaan ada ga bang,setuju,master_wa
baik bang saya mau🙏,baik bang saya mau,setuju,master_wa
baik bang terimakasih🙏,baik bang terimakasih,setuju,master_wa
baik pak nanti agak sore saya ambil kesitu,baik pak nanti agak sore saya ambil kesitu,setuju,master_wa
"Ok sip, lanjut ganti nya bu",ok sip lanjut ganti nya bu,setuju,master_wa
"Wa'alaikumussalam, oke bang",waalaikumussalam oke bang,setuju,master_wa
okes siap bang,okes siap bang,setuju,master_wa
okee bang,okee bang,setuju,master_wa
okee bang,okee bang,setuju,master_wa
bsok buka ke bang ?,bsok buka ke bang,setuju,master_wa
diambil bsok ya bang,diambil bsok ya bang,setuju,master_wa
Waalaikumussalam oke bang,waalaikumussalam oke bang,setuju,master_wa
Okee bg,okee bg,setuju,master_wa
ohh oke bang untuk harga berapa ya bang,ohh oke bang untuk harga berapa ya bang,setuju,master_wa
ok bang nnti malam bisa saya ambil ga sekitar jam setengah 9,ok bang nnti malam bisa saya ambil ga sekitar jam setengah,setuju,master_wa
ok bang,ok bang,setuju,master_wa
okeh,okeh,setuju,kuesioner_dialek
"Sikat jak bang, tpi saye nak nunggu disitok bise ke?",sikat jak bang tpi saye nak nunggu disitok bise ke,setuju,kuesioner_dialek
boleh kak,boleh kak,setuju,kuesioner_dialek
"Sikat jak bang, tpi saye nak nunggu disitok bise ke?",sikat jak bang tpi saye nak nunggu disitok bise ke,setuju,kuesioner_dialek
Lanjut pak,lanjut pak,setuju,kuesioner_dialek
"Gass bah min, cepatkan sikit ye soale saye nak ujian",gass bah min cepatkan sikit ye soale saye nak ujian,setuju,kuesioner_dialek
lanjut bg,lanjut bg,setuju,kuesioner_dialek
okeyy bg,okeyy bg,setuju,kuesioner_dialek
Boleh bg,boleh bg,setuju,kuesioner_dialek
"Gass bg, asalkan betol-betol bagus lepas diperbaiki",gass bg asalkan betolbetol bagus lepas diperbaiki,setuju,kuesioner_dialek
Okey,okey,setuju,kuesioner_dialek
"Kerjekan jak pak, minta tolong dibersihkan debunye sekalian",kerjekan jak pak minta tolong dibersihkan debunye sekalian,setuju,kuesioner_dialek
lanjut bg,lanjut bg,setuju,kuesioner_dialek
"Aok min, kerjekan jak lok. Tpi jangan diinstal ulang ye datanye",aok min kerjekan jak lok tpi jangan diinstal ulang ye datanye,setuju,kuesioner_dialek
Boleh bg,boleh bg,setuju,kuesioner_dialek
"Kerjekan jak pak, minta tolong dibersihkan debunye sekalian",kerjekan jak pak minta tolong dibersihkan debunye sekalian,setuju,kuesioner_dialek
Setuju,setuju,setuju,kuesioner_dialek
"Aok bang, tolong cepatkan jak bah soale nak dipakai begawe",aok bang tolong cepatkan jak bah soale nak dipakai begawe,setuju,kuesioner_dialek
Lanjot,lanjot,setuju,kuesioner_dialek
"Aok bang lanjot jak, tpi bsok pagi kamek ambek bise ke?",aok bang lanjot jak tpi bsok pagi kamek ambek bise ke,setuju,kuesioner_dialek
Setuju,setuju,setuju,kuesioner_dialek
"Aok min, kerjekan jak lok. Tpi jangan diinstal ulang ye datanye",aok min kerjekan jak lok tpi jangan diinstal ulang ye datanye,setuju,kuesioner_dialek
boleh bg,boleh bg,setuju,kuesioner_dialek
"Aok bang, tolong cepatkan jak bah soale nak dipakai begawe",aok bang tolong cepatkan jak bah soale nak dipakai begawe,setuju,kuesioner_dialek
Oke setuju,oke setuju,setuju,kuesioner_dialek
"Kerjekan jak pak, minta tolong dibersihkan debunye sekalian",kerjekan jak pak minta tolong dibersihkan debunye sekalian,setuju,kuesioner_dialek
Sip min,sip min,setuju,kuesioner_dialek
alahmakk kenak dah lcd nye ye. nd apelah bang gas jak biar cepat betol nye. kalo bise hari ini ye bang,alahmakk kenak dah lcd nye ye nd apelah bang gas jak biar cepat betol nye kalo bise hari ini ye bang,setuju,kuesioner_dialek
Sip min,sip min,setuju,kuesioner_dialek
"Lanjut jak pak, tlong dicek gak kipasnye sekalian",lanjut jak pak tlong dicek gak kipasnye sekalian,setuju,kuesioner_dialek
Okey,okey,setuju,kuesioner_dialek
"Gass bah min, cepatkan sikit ye soale saye nak ujian",gass bah min cepatkan sikit ye soale saye nak ujian,setuju,kuesioner_dialek
Sip min,sip min,setuju,kuesioner_dialek
"Sikat jak bang, tpi saye nak nunggu disitok bise ke?",sikat jak bang tpi saye nak nunggu disitok bise ke,setuju,kuesioner_dialek
Boleh min,boleh min,setuju,kuesioner_dialek
"Okelah bang, ganti jak lok yg rusak tu",okelah bang ganti jak lok yg rusak tu,setuju,kuesioner_dialek
Okey,okey,setuju,kuesioner_dialek
"Lanjot jak min, tolong kabarin mun dah nyale",lanjot jak min tolong kabarin mun dah nyale,setuju,kuesioner_dialek
Setuju bg,setuju bg,setuju,kuesioner_dialek
"Aok bang lanjot jak, tpi bsok pagi kamek ambek bise ke?",aok bang lanjot jak tpi bsok pagi kamek ambek bise ke,setuju,kuesioner_dialek
Setuju,setuju,setuju,kuesioner_dialek
"Aok kak, gass jak. Bise kelar ari itok ndak kak?",aok kak gass jak bise kelar ari itok ndak kak,setuju,kuesioner_dialek
okey bg/kak,okey bgkak,setuju,kuesioner_dialek
"Okelah bang, lanjot jak. Tpi saye nak nengok lok komponen rusaknya nnti",okelah bang lanjot jak tpi saye nak nengok lok komponen rusaknya nnti,setuju,kuesioner_dialek
Lanjot,lanjot,setuju,kuesioner_dialek
"Aok pak, sikat jak. Nnti saye ke situ ambeknye",aok pak sikat jak nnti saye ke situ ambeknye,setuju,kuesioner_dialek
Sip,sip,setuju,kuesioner_dialek
"Aok bg, gas jak bah nak cepat make kamek ni",aok bg gas jak bah nak cepat make kamek ni,setuju,kuesioner_dialek
"Halo, iy blh",halo iy blh,setuju,kuesioner_dialek
"Lanjut jak bg, tpi datanya jgn sampai ilang ye bg",lanjut jak bg tpi datanya jgn sampai ilang ye bg,setuju,kuesioner_dialek
Sip min,sip min,setuju,kuesioner_dialek
"Okelah bang, ganti jak lok yg rusak tu",okelah bang ganti jak lok yg rusak tu,setuju,kuesioner_dialek
Oke setuju,oke setuju,setuju,kuesioner_dialek
"gass kan yak kak, saye nak make cepat bah soalnye",gass kan yak kak saye nak make cepat bah soalnye,setuju,kuesioner_dialek
boleh bg,boleh bg,setuju,kuesioner_dialek
nanti inpokan kalo udah ye,nanti inpokan kalo udah ye,setuju,kuesioner_dialek
okeh bg,okeh bg,setuju,kuesioner_dialek
"boleh tuh bang santai jak lok, besok saye ambek",boleh tuh bang santai jak lok besok saye ambek,setuju,kuesioner_dialek
Sip min,sip min,setuju,kuesioner_dialek
"Lanjot jak min, tolong kabarin mun dah nyale",lanjot jak min tolong kabarin mun dah nyale,setuju,kuesioner_dialek
Sip min,sip min,setuju,kuesioner_dialek
alahmakk kenak dah lcd nye ye. nd apelah bang gas jak biar cepat betol nye. kalo bise hari ini ye bang,alahmakk kenak dah lcd nye ye nd apelah bang gas jak biar cepat betol nye kalo bise hari ini ye bang,setuju,kuesioner_dialek
Lanjot bang,lanjot bang,setuju,kuesioner_dialek
"Aok bg, betolkan jak lok. Saye ngikut yak",aok bg betolkan jak lok saye ngikut yak,setuju,kuesioner_dialek
s7 bg,s bg,setuju,kuesioner_dialek
"Lanjut jak bg, tpi datanya jgn sampai ilang ye bg",lanjut jak bg tpi datanya jgn sampai ilang ye bg,setuju,kuesioner_dialek
Oke,oke,setuju,kuesioner_dialek
"Lanjot jak lok bg, nnti malam sye balek kerje saye ambek",lanjot jak lok bg nnti malam sye balek kerje saye ambek,setuju,kuesioner_dialek
Sip,sip,setuju,kuesioner_dialek
"Y bg, lanjot jak asal bise main game agik laptopnye",y bg lanjot jak asal bise main game agik laptopnye,setuju,kuesioner_dialek
okeh bg,okeh bg,setuju,kuesioner_dialek
"Lanjut jak bg, tpi datanya jgn sampai ilang ye bg",lanjut jak bg tpi datanya jgn sampai ilang ye bg,setuju,kuesioner_dialek
okeh,okeh,setuju,kuesioner_dialek
"Sikat jak bang, tpi saye nak nunggu disitok bise ke?",sikat jak bang tpi saye nak nunggu disitok bise ke,setuju,kuesioner_dialek
Gas bang,gas bang,setuju,kuesioner_dialek
"Aok bg, gas jak bah nak cepat make kamek ni",aok bg gas jak bah nak cepat make kamek ni,setuju,kuesioner_dialek
Boleh min,boleh min,setuju,kuesioner_dialek
"Aok bang lanjot jak, tpi bsok pagi kamek ambek bise ke?",aok bang lanjot jak tpi bsok pagi kamek ambek bise ke,setuju,kuesioner_dialek
boleh bg,boleh bg,setuju,kuesioner_dialek
"Aok bang lanjot jak, tpi bsok pagi kamek ambek bise ke?",aok bang lanjot jak tpi bsok pagi kamek ambek bise ke,setuju,kuesioner_dialek
Okeh,okeh,setuju,kuesioner_dialek
"Gass jak bang, tapi kamek mintak selesaikan hari itok juak ye",gass jak bang tapi kamek mintak selesaikan hari itok juak ye,setuju,kuesioner_dialek
Okeh,okeh,setuju,kuesioner_dialek
okeyy bg,okeyy bg,setuju,kuesioner_dialek
oke bg,oke bg,setuju,kuesioner_dialek
"gass kan yak kak, saye nak make cepat bah soalnye",gass kan yak kak saye nak make cepat bah soalnye,setuju,kuesioner_dialek
setuju,setuju,setuju,kuesioner_dialek
"Aok pak, sikat jak. Nnti saye ke situ ambeknye",aok pak sikat jak nnti saye ke situ ambeknye,setuju,kuesioner_dialek
Okeh,okeh,setuju,kuesioner_dialek
"Betolkan jak bah, asal rapi yak kerjenye",betolkan jak bah asal rapi yak kerjenye,setuju,kuesioner_dialek
Boleh bg,boleh bg,setuju,kuesioner_dialek
"Aok bg, betolkan jak lok. Saye ngikut yak",aok bg betolkan jak lok saye ngikut yak,setuju,kuesioner_dialek
Lanjot,lanjot,setuju,kuesioner_dialek
"gass kan yak kak, saye nak make cepat bah soalnye",gass kan yak kak saye nak make cepat bah soalnye,setuju,kuesioner_dialek
okeh min,okeh min,setuju,kuesioner_dialek
"Kerjekan jak lok bang, nnti saye transfer dp-nye",kerjekan jak lok bang nnti saye transfer dpnye,setuju,kuesioner_dialek
setuju bg,setuju bg,setuju,kuesioner_dialek
"gass kan yak kak, saye nak make cepat bah soalnye",gass kan yak kak saye nak make cepat bah soalnye,setuju,kuesioner_dialek
Sip,sip,setuju,kuesioner_dialek
"Okelah bang, ganti jak lok yg rusak tu",okelah bang ganti jak lok yg rusak tu,setuju,kuesioner_dialek
setuju kak,setuju kak,setuju,kuesioner_dialek
"Aok bang, tapi bise dikerjekan hari itok ke?",aok bang tapi bise dikerjekan hari itok ke,setuju,kuesioner_dialek
lanjut bg,lanjut bg,setuju,kuesioner_dialek
"Okeee min, Inpo klo udah",okeee min inpo klo udah,setuju,kuesioner_dialek
Lanjot bang,lanjot bang,setuju,kuesioner_dialek
"Okeee min, Inpo klo udah",okeee min inpo klo udah,setuju,kuesioner_dialek
Setuju bg,setuju bg,setuju,kuesioner_dialek
"Aok bang lanjot jak, tpi bsok pagi kamek ambek bise ke?",aok bang lanjot jak tpi bsok pagi kamek ambek bise ke,setuju,kuesioner_dialek
Boleh bg,boleh bg,setuju,kuesioner_dialek
"Gass bah min, cepatkan sikit ye soale saye nak ujian",gass bah min cepatkan sikit ye soale saye nak ujian,setuju,kuesioner_dialek
Ljt yak bg,ljt yak bg,setuju,kuesioner_dialek
"Aok bg, gas jak bah nak cepat make kamek ni",aok bg gas jak bah nak cepat make kamek ni,setuju,kuesioner_dialek
